Ticker,volume,volumeAvg,openPrice,closePrice,highPrice,lowPrice,unixTimestamp,numTransactions
GRWG,975022.0,5.0764,4.88,5.03,5.17,4.83,2023-02-16,7766.0
EDI,66000.0,5.4643,5.39,5.5,5.55,5.35,2023-02-16,331.0
KORE,35512.0,1.9233,1.9100000000000001,1.94,1.97,1.87,2023-02-16,357.0
DFFN,7411.3333,9.5022,9.645,9.645,9.645,9.51,2023-02-16,134.0
UTAA,561.0,10.3345,10.33,10.34,10.34,10.33,2023-02-16,14.0
MANU,8677982.0,26.1727,24.27,26.84,27.34,23.89,2023-02-16,51569.0
SWBI,327997.0,11.0281,11.01,11.01,11.105,10.9385,2023-02-16,4721.0
FBMS,138164.0,30.6577,30.53,30.71,30.83,30.485,2023-02-16,2797.0
IBDP,448908.0,24.511400000000002,24.49,24.5,24.53,24.48,2023-02-16,1508.0
ETJ,263404.0,8.023,8.05,7.98,8.11,7.97,2023-02-16,960.0
ECH,1285478.0,29.7462,29.49,29.92,29.99,29.28,2023-02-16,4930.0
FOA,28869.0,1.6058,1.6,1.6,1.635,1.58,2023-02-16,225.0
MGY,1773194.0,22.5535,22.65,22.26,23.03,22.24,2023-02-16,18171.0
NXT,618875.0,32.0035,31.73,31.51,32.95,30.75,2023-02-16,7522.0
ASYS,35034.0,9.7148,9.36,9.74,10.14,9.3188,2023-02-16,325.0
BW,412622.0,6.6605,6.43,6.7,6.82,6.37,2023-02-16,3640.0
GPRK,92108.0,13.7198,13.54,13.65,13.89,13.4873,2023-02-16,1375.0
APCX,81875.0,2.2022,2.2,2.16,2.3,2.09,2023-02-16,382.0
ACWX,856915.0,48.8325,48.61,48.77,49.0487,48.52,2023-02-16,3452.0
NEXA,120006.0,6.4212,6.48,6.5,6.62,6.11,2023-02-16,1232.0
IBTD,490911.0,24.7231,24.72,24.72,24.73,24.71,2023-02-16,706.0
MLAB,37738.0,177.3104,174.36,175.8,181.7299,172.04,2023-02-16,1850.0
ZOM,2582412.0,0.2697,0.26990000000000003,0.269,0.273,0.2666,2023-02-16,5608.0
SHIP,356384.0,5.3204,5.42,5.35,5.5,5.16,2023-02-16,2183.0
IMGN,3721022.0,4.1274,4.14,4.06,4.2,4.06,2023-02-16,14762.0
ESGRP,33742.0,23.6465,23.77,23.52,23.78,23.5,2023-02-16,511.0
HTGM,106804.0,4.0396,3.84,3.98,4.22,3.83,2023-02-16,774.0
SES,294588.0,3.4222,3.48,3.3,3.55,3.3,2023-02-16,2857.0
RSVR,186518.0,7.2548,7.09,7.06,7.54,7.01,2023-02-16,1262.0
AMC,3208545.7,52.854,52.4,52.5,54.9,50.5,2023-02-16,131314.0
NNOX,397462.0,8.0269,7.96,7.99,8.3,7.79,2023-02-16,5776.0
ERC,21851.0,9.9725,9.97,9.89,10.01,9.89,2023-02-16,160.0
CALM,1473870.0,57.8403,56.52,58.44,58.75,56.07,2023-02-16,24264.0
GMF,9739.0,102.1639,101.71,102.067,102.568,101.49,2023-02-16,153.0
NSTG,681892.0,11.447,11.23,11.22,11.775,11.185,2023-02-16,7472.0
SPOT,1639576.0,126.8876,125.74,125.57,128.98,125.47,2023-02-16,28402.0
HTH,347271.0,33.9115,33.56,33.96,34.13,33.35,2023-02-16,5294.0
INT,316856.0,30.0645,29.24,30.24,30.36,29.15,2023-02-16,5991.0
BOLT,396391.0,1.4027,1.3900000000000001,1.42,1.47,1.37,2023-02-16,1671.0
AFK,3952.0,16.7473,16.79,16.7,16.79,16.65,2023-02-16,91.0
IQI,126662.0,9.7401,9.87,9.65,9.87,9.65,2023-02-16,589.0
AGNC,6610861.0,11.4769,11.36,11.47,11.5799,11.3,2023-02-16,28722.0
HEPS,297774.0,0.9763000000000001,0.99,0.9732000000000001,0.999,0.9400000000000001,2023-02-16,985.0
BFST,134071.0,20.1735,20.39,20.0,20.44,19.98,2023-02-16,2319.0
DOV,656155.0,155.0653,154.73,154.94,155.91,154.01,2023-02-16,15648.0
MEDX,100.0,30.73,30.73,30.3242,30.73,30.3242,2023-02-16,1.0
RPT,468169.0,10.8274,10.8,10.84,11.04,10.44,2023-02-16,5373.0
DLNG,39291.0,3.0417,3.0,3.1,3.1,3.0,2023-02-16,264.0
PSApJ,10032.0,21.2132,21.31,21.22,21.31,21.1,2023-02-16,62.0
EBR,1971298.0,6.7502,6.7,6.88,6.91,6.6048,2023-02-16,10046.0
BAC,22681070.0,35.4504,35.42,35.28,35.6601,35.22,2023-02-16,104190.0
PFMT,170852.0,3.3401,3.33,3.36,3.39,3.29,2023-02-16,1128.0
ALLT,55124.0,3.4577,3.43,3.5,3.52,3.36,2023-02-16,643.0
HUM,713349.0,507.2214,499.2,505.69,511.09,497.34,2023-02-16,23897.0
TCBP,6124.8,135.044,134.2,134.8,140.4,130.0,2023-02-16,1143.0
PXF,33519.0,45.1136,44.82,45.07,45.31,44.82,2023-02-16,258.0
USX,167315.0,1.5373,1.56,1.52,1.57,1.52,2023-02-16,824.0
LESL,2885033.0,14.0357,13.63,13.9,14.29,13.48,2023-02-16,22572.0
CVCO,46997.0,288.0351,286.25,287.45,290.8,284.0,2023-02-16,2548.0
STLD,1040809.0,126.8514,125.5,126.18,128.4199,125.04,2023-02-16,21624.0
BIOR,160911.0,3.3301,3.43,3.2800000000000002,3.44,3.21,2023-02-16,1718.0
NTCO,627723.0,5.7752,5.7,5.87,5.91,5.62,2023-02-16,4216.0
BCV,6072.0,18.5584,18.59,18.72,18.72,18.4016,2023-02-16,43.0
JRVR,361931.0,21.8673,22.31,21.76,22.715,21.64,2023-02-16,4090.0
IVES,8369.0,32.8875,33.17,33.0667,33.31,31.3,2023-02-16,73.0
SAND,2112408.0,5.1731,5.12,5.21,5.245,5.065,2023-02-16,7940.0
UCL,72417.0,4.8455,5.23,4.68,5.23,4.565,2023-02-16,618.0
FAMI,35080.125,8.212,8.32,8.24,8.32,8.08,2023-02-16,1022.0
CNXN,103469.0,43.0491,41.75,43.53,43.77,41.75,2023-02-16,2468.0
XWEL,4304.8,9.59,9.216,9.6,9.9,8.842,2023-02-16,639.0
UYG,22469.0,52.4587,51.98,52.11,53.02,51.95,2023-02-16,191.0
IYC,76020.0,66.3945,65.91,65.68,66.77,65.67,2023-02-16,617.0
INFI,380915.0,0.5749000000000001,0.5720000000000001,0.5733,0.6032000000000001,0.5528000000000001,2023-02-16,640.0
PPT,158635.0,3.7922000000000002,3.8,3.7800000000000002,3.8200000000000003,3.76,2023-02-16,753.0
VTI,2458759.0,207.0011,205.97,205.68,208.02,205.54,2023-02-16,49580.0
ALLpI,17380.0,22.2519,22.37,22.21,22.45,22.1192,2023-02-16,151.0
CRGO,47169.0,5.315,5.5,5.15,5.7,5.1001,2023-02-16,529.0
TPSC,9287.0,33.6851,33.79,33.66,33.939,33.5243,2023-02-16,113.0
GFL,1144157.0,31.3831,30.96,31.33,31.73,30.92,2023-02-16,10419.0
ITW,708648.0,237.5963,236.78,237.48,239.42,235.685,2023-02-16,17035.0
VSTM,55971.9167,6.9708,7.08,6.9,7.2876,6.7272,2023-02-16,1197.0
EVG,43938.0,10.8241,10.8,10.81,10.84,10.8,2023-02-16,117.0
TPBAW,63600.0,0.557,0.5507000000000001,0.56,0.56,0.5499,2023-02-16,50.0
BODY.WS,11049.0,0.09132000000000001,0.09,0.0927,0.0927,0.09,2023-02-16,18.0
NEOV,39236.0,2.5261,2.48,2.5,2.5700000000000003,2.48,2023-02-16,142.0
TWN,8476.0,26.6327,26.62,26.6441,26.6569,26.398,2023-02-16,100.0
AVAL,98419.0,2.3287,2.35,2.34,2.35,2.3,2023-02-16,569.0
HRTX,1829500.0,2.6667,2.61,2.68,2.73,2.59,2023-02-16,8461.0
BR,320368.0,143.7207,142.76,143.59,144.66,142.58,2023-02-16,8779.0
CTBI,26422.0,43.4066,43.31,43.37,43.5977,43.2,2023-02-16,865.0
SPGP,479659.0,90.4968,90.02,89.92,90.9499,89.92,2023-02-16,3069.0
VERA,701407.0,8.0765,7.86,8.01,8.3438,7.78,2023-02-16,6633.0
ARCB,250382.0,102.0333,100.7,101.61,103.52,99.99,2023-02-16,7971.0
LU,2886061.75,10.2304,10.2,10.2,10.44,10.0136,2023-02-16,23731.0
PFSI,289298.0,65.853,65.43,65.24,66.63,64.92,2023-02-16,5753.0
PRGS,198463.0,58.1197,57.64,58.07,58.48,57.44,2023-02-16,4910.0
ATHA,167113.0,3.2127,3.29,3.17,3.29,3.15,2023-02-16,1710.0
HAL,8013170.0,38.5249,37.9,38.58,39.12,37.64,2023-02-16,76989.0
SPH,106824.0,15.6458,15.64,15.59,15.72,15.59,2023-02-16,1026.0
LUNG,451021.0,9.1218,9.45,9.1,9.45,8.99,2023-02-16,3613.0
EVAV,7198.2,85.667,88.6,83.3,90.0,81.0,2023-02-16,517.0
SAM,791711.0,337.9084,340.07,335.01,348.8,330.3301,2023-02-16,24689.0
KBWP,12481.0,91.1989,90.79,90.92,91.5191,90.67,2023-02-16,182.0
SPHQ,650406.0,46.7075,46.44,46.4,46.88,46.38,2023-02-16,4482.0
SPGpJ,4002.0,57.8721,58.0,57.49,58.29,57.49,2023-02-16,74.0
ABVC,2639.2,7.336,7.1,7.25,7.5,7.1,2023-02-16,99.0
BLI,670443.0,1.803,1.71,1.78,1.8599999999999999,1.705,2023-02-16,4536.0
ILCB,23578.0,56.8428,56.64,56.4463,57.04,56.44,2023-02-16,126.0
SSNT,1489.0,3.5753,3.67,3.55,3.67,3.45,2023-02-16,49.0
FAS,794063.0,87.4079,86.88,86.56,88.6899,86.18,2023-02-16,9247.0
EWH,1961763.0,21.209600000000002,21.09,21.23,21.325,21.06,2023-02-16,5750.0
RNA,1052812.0,24.251,24.46,24.13,24.79,24.044,2023-02-16,9413.0
RWL,51741.0,78.5398,78.25,78.09,78.9425,78.09,2023-02-16,748.0
IYZ,580474.0,24.3578,24.06,24.24,24.54,24.06,2023-02-16,2309.0
INDS,18537.0,40.8717,40.93,40.84,41.1087,40.55,2023-02-16,235.0
REXR,995485.0,61.878,61.45,61.85,62.29,60.94,2023-02-16,14180.0
DMYS,333758.0,10.13,10.13,10.13,10.13,10.13,2023-02-16,510.0
SONX,41303.0,2.5836,2.55,2.55,2.63,2.4876,2023-02-16,490.0
BAH,854047.0,96.4837,96.29,96.48,97.13,95.9,2023-02-16,16319.0
GGB,8770303.5,5.296,5.2857,5.2857,5.3619,5.2476,2023-02-16,17231.0
DXD,446669.0,41.5746,41.66,41.97,41.97,41.125,2023-02-16,3500.0
AIF,60701.0,13.0248,13.04,12.93,13.08,12.93,2023-02-16,294.0
AMBA,374328.0,95.2611,94.76,94.0,97.19,93.97,2023-02-16,8333.0
KSI,3647.0,10.0872,10.07,10.1,10.11,10.07,2023-02-16,14.0
FMIL,5265.0,31.3962,31.54,31.2009,31.54,31.19,2023-02-16,100.0
PACB,4435864.0,10.9259,10.7,10.8,11.19,10.58,2023-02-16,38511.0
SWZ,28142.0,7.9505,7.93,7.945,8.04,7.9056,2023-02-16,135.0
VALQ,8510.0,49.7377,49.44,49.51,49.91,49.42,2023-02-16,66.0
EXPO,151586.0,106.5169,106.32,105.85,107.29,105.81,2023-02-16,3940.0
HPE,10146582.0,16.4424,16.46,16.46,16.586,16.28,2023-02-16,53512.0
BNR,122843.0,2.9845,3.06,2.9699999999999998,3.08,2.92,2023-02-16,740.0
BLDE,596228.0,4.8568999999999996,4.96,4.8100000000000005,4.96,4.75,2023-02-16,4747.0
DKS,707436.0,130.6499,130.07,130.01,131.48,129.3753,2023-02-16,15110.0
EW,2610099.0,77.5811,76.59,77.28,78.32,76.4242,2023-02-16,33022.0
TNPpF,14518.0,24.4602,24.33,24.56,24.58,24.33,2023-02-16,139.0
GFI,4180919.0,10.1578,10.04,10.2,10.28,9.97,2023-02-16,21022.0
ASMB,24069.5833,18.2112,18.6,18.36,18.84,17.64,2023-02-16,1101.0
EFRA,838.0,28.4342,28.4,28.4342,28.48,28.4,2023-02-16,5.0
TFSA,2317.0,23.8848,23.97,23.91,24.1799,23.5,2023-02-16,21.0
NTRB,12697.0,4.1537,4.18,4.05,4.47,3.93,2023-02-16,133.0
OSH,4228433.0,35.426,35.4,35.28,35.57,35.25,2023-02-16,27200.0
VCIT,4806782.0,78.5448,78.59,78.45,78.72,78.39,2023-02-16,24031.0
LYT,726.25,49.524,51.0,49.2,51.972,47.406,2023-02-16,154.0
SDG,17794.0,79.9927,79.94,79.67,80.3014,79.44,2023-02-16,315.0
SRLN,1821608.0,41.904,41.9,41.91,41.95,41.84,2023-02-16,7153.0
ESNT,353530.0,43.5424,43.23,43.34,44.08,43.23,2023-02-16,6225.0
WDH,642606.0,3.0418,2.99,3.0,3.1,2.98,2023-02-16,2827.0
AWK,1445343.0,146.9194,146.86,147.46,147.885,144.15,2023-02-16,25720.0
BRO,591130.0,57.4121,57.16,57.37,57.75,57.07,2023-02-16,10318.0
LPLA,538312.0,250.2386,246.49,248.19,254.28,246.49,2023-02-16,12780.0
SH,32853451.0,15.0056,15.08,15.11,15.11,14.9357,2023-02-16,16571.0
GWRE,337489.0,74.3364,74.08,73.94,74.96,73.72,2023-02-16,8129.0
GEVO,5859227.0,2.0985,2.08,2.06,2.16,2.03,2023-02-16,10746.0
BFIN,7912.0,10.1756,10.25,10.2,10.28,10.01,2023-02-16,101.0
CUK,1561475.0,10.6743,10.83,10.51,10.85,10.49,2023-02-16,9530.0
EMR,2096099.0,85.7612,85.37,85.7,86.53,85.155,2023-02-16,28950.0
CENT,93160.0,33.742,33.704,33.8,34.064,33.164,2023-02-16,887.0
CTAS,304404.0,441.8583,439.06,441.36,445.19,438.02,2023-02-16,10397.0
PRTA,528964.0,52.4953,52.66,52.52,53.4,51.4335,2023-02-16,10992.0
MSB,43361.0,24.0498,23.48,24.07,24.55,23.45,2023-02-16,602.0
BACK,2893.8333,8.346,7.992,8.82,8.835,7.992,2023-02-16,397.0
SIOX,654793.0,0.4103,0.41500000000000004,0.41000000000000003,0.41500000000000004,0.40790000000000004,2023-02-16,374.0
CNRG,30508.0,89.6421,90.9,88.9852,91.03,88.9852,2023-02-16,265.0
MRNS,428227.0,7.0463,6.76,7.19,7.3169,6.7076,2023-02-16,4234.0
ATEX,139035.0,31.3747,32.25,30.76,32.7,30.5,2023-02-16,2975.0
OLK,83956.0,22.1743,22.11,22.23,22.895,21.86,2023-02-16,1411.0
NMM,100486.0,28.0795,27.86,28.14,28.34,27.65,2023-02-16,1133.0
EVTL,261939.0,1.9593,2.02,1.9100000000000001,2.0299,1.8809,2023-02-16,2278.0
PSMB,6655.0,15.1209,15.18,15.12,15.18,15.08,2023-02-16,59.0
HUT,3860616.2,10.3935,10.0,9.9,11.0,9.6535,2023-02-16,23105.0
TDF,18680.0,11.3973,11.36,11.41,11.43,11.347,2023-02-16,144.0
CLDX,270187.0,42.3454,42.24,42.34,42.785,41.9001,2023-02-16,7058.0
YANG,5732547.0,9.2805,9.5,9.28,9.57,9.1,2023-02-16,16357.0
BKSY,651624.0,1.9605000000000001,1.9500000000000002,1.94,2.03,1.905,2023-02-16,3081.0
PSApG,17708.0,23.1455,23.18,23.0,23.24,23.0,2023-02-16,125.0
ICOW,168729.0,29.5276,29.36,29.39,29.6021,29.25,2023-02-16,303.0
PWZ,126451.0,24.3508,24.55,24.34,24.55,24.26,2023-02-16,371.0
JCSE,24072.0,2.5335,2.7,2.4603,2.94,2.46,2023-02-16,343.0
IPG,2255081.0,37.2488,36.92,37.2,37.49,36.89,2023-02-16,21282.0
SMMV,54289.0,36.2674,36.08,36.3,36.49,36.0101,2023-02-16,330.0
BFTR,445.0,28.1801,28.22,28.0384,28.22,28.0384,2023-02-16,9.0
RSI,235386.0,4.1408,4.12,4.09,4.24,4.04,2023-02-16,2166.0
SRI,59501.0,23.8756,23.45,24.0,24.01,23.32,2023-02-16,1587.0
RXT,762299.0,3.061,3.1,3.01,3.15,3.0,2023-02-16,6139.0
PFFA,115920.0,21.1172,21.04,21.18,21.19,21.01,2023-02-16,998.0
SCHP,2483669.0,52.2671,52.25,52.16,52.38,52.145,2023-02-16,8468.0
YTEN,43988.0,3.7321,3.62,3.85,3.94,3.5,2023-02-16,411.0
CEPU,182221.0,6.287,6.09,6.27,6.38,6.07,2023-02-16,1414.0
MTCH,3944467.0,44.347,44.58,43.92,45.05,43.7,2023-02-16,53321.0
PIO,7658.0,35.3235,35.31,35.27,35.63,35.05,2023-02-16,110.0
HHLA,401.0,10.2125,10.21,10.21,10.22,10.21,2023-02-16,5.0
SILV,910079.0,5.5044,5.35,5.54,5.605,5.3325,2023-02-16,6839.0
GLBS,31047.0,1.1316,1.15,1.13,1.15,1.12,2023-02-16,210.0
BDXB,67438.0,48.8519,48.87,48.89,49.05,48.71,2023-02-16,178.0
RCUS,729205.0,19.5325,19.42,19.3,19.94,19.2401,2023-02-16,8107.0
GBBK,4915.0,10.2103,10.22,10.21,10.22,10.21,2023-02-16,8.0
EWZ,24752983.0,28.4437,28.22,28.64,28.7862,28.07,2023-02-16,70878.0
FPEI,151481.0,18.4779,18.46,18.46,18.49,18.455,2023-02-16,523.0
LEVI,1418930.0,17.723300000000002,17.6,17.55,17.91,17.47,2023-02-16,14333.0
SAP,505005.0,118.1032,117.58,117.96,118.62,117.12,2023-02-16,11154.0
ADEA,321860.0,10.9289,11.0,10.81,11.21,10.765,2023-02-16,4816.0
XCUR,10771.0,1.2866,1.31,1.24,1.3299,1.24,2023-02-16,188.0
NWS,789080.0,19.0106,18.9,18.84,19.175,18.8,2023-02-16,9659.0
HII,302933.0,219.8165,217.07,218.92,222.2,217.07,2023-02-16,10494.0
FBP,949383.0,14.3095,14.23,14.28,14.47,14.1793,2023-02-16,10055.0
ENLT,278669.0,18.2848,18.31,18.21,18.49,18.21,2023-02-16,1519.0
BRX,2219383.0,23.1487,22.84,23.12,23.365,22.79,2023-02-16,25592.0
MOV,82263.0,34.6838,34.58,34.53,34.94,34.5,2023-02-16,2273.0
GDDY,992228.0,79.9667,78.67,79.42,81.02,78.61,2023-02-16,17939.0
TMHC,736803.0,36.3391,36.06,36.23,36.685,35.88,2023-02-16,11262.0
SLGN,331622.0,53.7866,53.8,53.57,54.12,53.56,2023-02-16,6187.0
PSFE.WS,14344.0,0.1153,0.11,0.1199,0.11998,0.105,2023-02-16,36.0
IWR,891261.0,73.9489,73.54,73.63,74.32,73.36,2023-02-16,5785.0
SPSB,7915319.0,29.4727,29.46,29.46,29.49,29.43,2023-02-16,8546.0
BCSF,135985.0,13.019,12.85,12.96,13.1,12.85,2023-02-16,1320.0
BNY,45402.0,10.8346,10.93,10.73,10.95,10.73,2023-02-16,248.0
CMCM,29227.0,3.1736,3.18,3.11,3.23,3.05,2023-02-16,161.0
TPL,31943.0,1898.7134,1898.09,1874.52,1929.9,1874.52,2023-02-16,4698.0
OOMA,58314.0,13.7574,13.81,13.62,14.12,13.54,2023-02-16,981.0
BIOL,2939.12,49.24,51.0,48.8,51.0,47.11,2023-02-16,1013.0
UZE,29867.0,16.6327,16.64,16.63,16.8,16.5,2023-02-16,277.0
BBJP,359256.0,47.0781,46.85,47.0,47.23,46.77,2023-02-16,1775.0
ERYP,160675.0,0.887,0.89,0.882,0.925,0.8501000000000001,2023-02-16,341.0
NLTX,9998.85,10.802,11.4,10.482,11.446,10.302,2023-02-16,537.0
SBI,86220.0,7.9913,7.99,8.0,8.0268,7.94,2023-02-16,309.0
ACON,1621.125,11.3088,11.712,11.6032,11.712,10.88,2023-02-16,87.0
PDCO,909924.0,28.8773,29.59,28.65,29.66,28.625,2023-02-16,14357.0
PCG,8072341.0,15.6259,15.63,15.55,15.72,15.55,2023-02-16,34306.0
SDHY,32064.0,15.526,15.51,15.47,15.63,15.44,2023-02-16,176.0
FLBR,144320.0,17.5445,17.41,17.69,17.78,17.31,2023-02-16,1420.0
SPFI,18471.0,27.0916,27.27,27.06,27.36,26.88,2023-02-16,435.0
NARI,561999.0,57.8511,58.17,57.32,59.0999,57.16,2023-02-16,11546.0
DUK,2150037.0,97.9438,97.5,98.29,98.75,96.45,2023-02-16,31849.0
LOCO,123465.0,12.2865,12.1,12.27,12.4,12.1,2023-02-16,2580.0
UGRO,23416.0,4.0372,3.84,4.07,4.12,3.84,2023-02-16,200.0
VTWO,1340443.0,78.0934,77.43,77.76,78.66,77.21,2023-02-16,7128.0
LAC,2836767.0,25.3498,24.95,25.25,25.89,24.31,2023-02-16,26533.0
MREO,1335480.0,1.1186,1.15,1.07,1.25,1.02,2023-02-16,3065.0
VTR,1689271.0,50.6248,50.08,50.9,51.1,49.43,2023-02-16,23523.0
XLV,8008010.0,131.2382,130.93,130.82,131.985,130.54,2023-02-16,88582.0
ELA,23587.0,7.2557,7.4,7.31,7.4,7.0288,2023-02-16,269.0
DFSV,213104.0,27.8535,27.71,27.71,27.98,27.49,2023-02-16,794.0
BZH,256986.0,14.7725,14.84,14.67,14.97,14.62,2023-02-16,3177.0
MCB,87554.0,60.4232,59.95,60.21,61.02,59.33,2023-02-16,2077.0
PNR,1175124.0,56.2652,55.81,56.34,56.7678,55.39,2023-02-16,20120.0
INTF,166020.0,26.4854,26.3,26.43,26.58,26.3,2023-02-16,391.0
PFL,56820.0,8.7677,8.78,8.71,8.82,8.7,2023-02-16,371.0
ZXIET,1000.0,100.0,100.0,100.0,100.0,100.0,2023-02-16,1.0
RECS,7179.0,24.2964,24.21,24.1625,24.36,24.1625,2023-02-16,32.0
PYCR,460396.0,26.389,26.0,26.33,26.695,25.66,2023-02-16,10327.0
PPI,12260.0,27.3651,27.15,27.232,27.42,27.15,2023-02-16,71.0
MRVI,1290014.0,15.0367,14.95,14.96,15.48,14.815,2023-02-16,15436.0
ZXZZT,9851.0,12.0972,12.09,12.0925,12.0925,12.08,2023-02-16,151.0
METpA,26142.0,23.3741,23.34,23.45,23.45,23.2774,2023-02-16,342.0
ACRS,1100211.0,13.063,12.88,13.08,13.36,12.874,2023-02-16,7340.0
RZV,7826.0,103.2867,102.43,103.1534,103.97,102.2196,2023-02-16,126.0
PCTI,27700.0,4.8505,4.85,4.72,4.94,4.72,2023-02-16,238.0
AVA,702546.0,39.847,38.99,39.93,40.31,38.97,2023-02-16,10173.0
STET.U,200.0,10.355,10.33,10.38,10.38,10.33,2023-02-16,2.0
GLRE,201832.0,9.6739,9.68,9.67,9.75,9.64,2023-02-16,550.0
KOD,227235.0,7.1675,7.2,7.17,7.24,7.0379,2023-02-16,3012.0
UTL,83719.0,54.007,53.7,54.16,54.55,52.99,2023-02-16,2129.0
MORT,95460.0,13.1161,13.03,13.12,13.21,12.9629,2023-02-16,467.0
NESR,188261.0,7.3586,7.26,7.36,7.4525,7.245,2023-02-16,2702.0
DIVZ,39147.0,29.0434,29.12,29.03,29.19,28.9101,2023-02-16,99.0
AAN,165574.0,14.952,14.87,14.87,15.15,14.75,2023-02-16,2904.0
USB,4899972.0,48.6461,48.79,48.55,48.94,48.4,2023-02-16,47945.0
FLFV,42043.0,10.2987,10.29,10.3,10.31,10.29,2023-02-16,31.0
CXW,1152751.0,10.7928,10.67,10.99,11.025,10.43,2023-02-16,12172.0
TLT,19267327.0,101.7888,102.07,101.59,102.22,101.33,2023-02-16,107745.0
THCH,364933.0,5.9042,5.37,6.23,6.34,5.28,2023-02-16,2012.0
EDIV,10244.0,25.5005,25.48,25.52,25.599,25.3801,2023-02-16,83.0
ULTR,2647.0,47.7867,47.85,47.74,47.85,47.73,2023-02-16,15.0
HYD,1296602.0,51.4376,51.66,51.4,51.66,51.31,2023-02-16,6890.0
GIL,409072.0,29.8454,29.38,29.81,30.13,29.38,2023-02-16,4244.0
IJK,164019.0,74.4899,73.89,74.17,74.96,73.7,2023-02-16,1826.0
BRCC,527784.0,7.8676,7.99,7.75,8.05,7.6751000000000005,2023-02-16,4192.0
CI,1525481.0,300.0765,297.3,299.43,302.8,296.925,2023-02-16,31182.0
IOT,2256124.0,15.874,15.62,15.85,16.17,15.46,2023-02-16,13371.0
FMB,314442.0,50.735,50.91,50.71,50.91,50.67,2023-02-16,2153.0
HEQ,12810.0,12.0735,12.06,12.05,12.14,12.03,2023-02-16,74.0
HYDR,30443.0,12.9017,12.91,12.87,13.05,12.72,2023-02-16,466.0
MGK,253253.0,196.5442,195.17,194.56,197.6292,194.45,2023-02-16,3253.0
LH,1320160.0,252.6834,240.0,256.09,257.97,238.05,2023-02-16,32781.0
CCNE,35730.0,23.944,23.85,23.95,24.025,23.79,2023-02-16,905.0
ETpC,45112.0,24.3813,24.49,24.35,24.5,24.3,2023-02-16,269.0
ETIp,494.0,25.0851,25.15,25.01,25.15,25.01,2023-02-16,6.0
ION,1389.0,41.145,40.99,41.285,41.285,40.99,2023-02-16,33.0
UNM,1159376.0,42.9776,42.35,42.82,43.26,42.195,2023-02-16,17139.0
INGR,442263.0,98.6631,97.73,98.76,98.99,97.73,2023-02-16,5541.0
ZYME,601093.0,8.8196,8.85,8.62,9.1,8.55,2023-02-16,6137.0
CHEK,9408.0,3.8326000000000002,3.88,3.83,3.934,3.77,2023-02-16,304.0
BBUS,39233.0,73.8786,73.57,73.48,74.2979,73.4492,2023-02-16,240.0
PDS,91106.0,62.1879,60.49,62.49,63.08,59.97,2023-02-16,1835.0
GJAN,74704.0,30.7636,30.7,30.6357,30.84,30.6357,2023-02-16,128.0
OIL,22547.0,29.9227,29.81,29.79,30.05,29.76,2023-02-16,211.0
STXS,139580.0,2.5641,2.54,2.5700000000000003,2.63,2.49,2023-02-16,645.0
SAJ,10135.0,25.0409,25.06,24.97,25.115,24.97,2023-02-16,69.0
MOB,57654.0,1.5683,1.73,1.49,1.73,1.43,2023-02-16,222.0
PID,265462.0,17.7909,17.77,17.7853,17.89,17.66,2023-02-16,663.0
STE,535015.0,193.6681,195.88,191.68,196.73,191.6,2023-02-16,12684.0
BXMX,114416.0,13.5704,13.55,13.51,13.63,13.49,2023-02-16,457.0
VNDA,527504.0,7.0241,6.93,7.05,7.1,6.92,2023-02-16,4712.0
XMMO,51638.0,79.6206,79.2,79.26,80.1445,79.0837,2023-02-16,595.0
ROM,194440.0,30.4041,30.18,29.99,30.95,29.99,2023-02-16,1035.0
MTZ,428769.0,99.2733,98.39,98.89,100.045,98.39,2023-02-16,9938.0
MGRC,93738.0,105.4852,105.53,105.09,106.41,104.38,2023-02-16,2994.0
FORM,602496.0,32.3766,31.93,32.37,32.67,31.77,2023-02-16,10610.0
NZAC,3139.0,28.2442,28.03,28.11,28.31,28.03,2023-02-16,88.0
PNI,9010.0,7.9695,8.01,7.95,8.01,7.95,2023-02-16,74.0
QLGN,31639.0,1.2506,1.27,1.238,1.28,1.22,2023-02-16,267.0
COFpN,27409.0,18.2832,18.3,18.21,18.3646,18.15,2023-02-16,215.0
DFP,80967.0,21.0797,21.15,20.95,21.19,20.95,2023-02-16,588.0
SLRC,139032.0,14.9204,14.84,14.82,15.0248,14.81,2023-02-16,1671.0
BC,639418.0,89.2061,88.38,88.45,89.93,88.035,2023-02-16,13108.0
ATCOpH,19071.0,21.6066,21.64,21.6,21.85,21.42,2023-02-16,132.0
SCPH,4617116.0,9.3149,9.09,9.4,9.87,8.8,2023-02-16,8481.0
THG,138338.0,142.1332,141.22,142.34,142.7116,140.56,2023-02-16,4127.0
NEM,7494693.0,45.7872,45.65,45.85,46.33,45.11,2023-02-16,74182.0
WOW,217669.0,11.9883,11.74,11.96,12.115,11.74,2023-02-16,3570.0
VIA,12024.0,33.9,33.6,33.6,34.6,33.3595,2023-02-16,714.0
RILYG,9984.0,20.0195,20.05,19.99,20.14,19.83,2023-02-16,93.0
USBpH,56975.0,21.1552,21.09,21.15,21.2891,21.03,2023-02-16,270.0
ESLT,35335.0,162.936,163.18,163.03,163.53,162.01,2023-02-16,1027.0
